index_num,ra,dec,conf,objID,distance,type,ra_crossmatched,dec_crossmatched
314,41.07821,-1.226291,0.741628,1.24E+18,0.021059589,3,41.07786262,-1.226213697
317,44.62353,-1.093054,0.723559,1.24E+18,0.016459937,3,44.62325317,-1.093049903
321,48.13079,-1.112145,0.657616,1.24E+18,0.010219846,3,48.13065819,-1.112246843
322,50.46988,-1.076465,0.666423,1.24E+18,0.018179466,3,50.46972914,-1.076725706
323,51.84916,-1.104944,0.697499,1.24E+18,0.01105152,3,51.84897142,-1.104935452
324,53.04047,-1.140701,0.744217,1.24E+18,0.023964673,3,53.0401009,-1.140862121
325,58.25383,-1.195624,0.730406,1.24E+18,0.040252519,3,58.25317534,-1.195771094
326,65.04164,-1.084137,0.756635,1.24E+18,0.021087559,3,65.04135292,-1.084337677
327,65.8569,-1.101379,0.750951,1.24E+18,0.017143827,3,65.85678511,-1.101642611
328,37.88414,-0.8115902,0.755896,1.24E+18,0.005789405,3,37.8841016,-0.811500121
329,38.44409,-0.7448191,0.76534,1.24E+18,0.027810423,3,38.44363927,-0.744702799
330,38.6227,-0.6091736,0.758286,1.24E+18,0.052033231,3,38.62337074,-0.608619532
331,39.07973,-0.68896,0.711307,1.24E+18,0.014073171,3,39.07992777,-0.688838378
332,39.05839,-0.6974305,0.803268,1.24E+18,0.021382195,3,39.05821994,-0.697742814
333,39.67114,-0.7556026,0.755552,1.24E+18,0.03842095,3,39.67113641,-0.756242943
335,40.0564,-0.6659689,0.764581,1.24E+18,0.022973939,3,40.0560341,-0.666067468
336,41.42887,-0.7968832,0.791293,1.24E+18,0.046590421,3,41.4281268,-0.797091353
337,41.82459,-0.6519976,0.732011,1.24E+18,0.029248787,3,41.8241073,-0.652074006
339,43.08847,-0.8065736,0.714328,1.24E+18,0.030800003,3,43.08855945,-0.807078446
340,44.52081,-0.7226281,0.75377,1.24E+18,0.012968484,3,44.5207482,-0.722834322
341,45.54324,-0.6846041,0.738319,1.24E+18,0.021616361,3,45.54290193,-0.684739603
342,46.44004,-0.7762396,0.725742,1.24E+18,0.010913275,3,46.44003621,-0.776421277
343,46.91866,-0.7243644,0.738832,1.24E+18,0.01925151,3,46.91835779,-0.724265417
344,47.15784,-0.7756336,0.803009,1.24E+18,0.021715002,3,47.15747525,-0.775619148
345,48.39352,-0.6663015,0.655347,1.24E+18,0.036420177,3,48.3930191,-0.666643944
346,49.01764,-0.7296023,0.704486,1.24E+18,0.020201624,3,49.01733967,-0.729748508
347,50.50164,-0.8071461,0.709717,1.24E+18,0.013522416,3,50.50142278,-0.807087161
348,50.80583,-0.7860437,0.681388,1.24E+18,0.02071352,3,50.80548743,-0.786099814
349,50.79297,-0.7355416,0.755135,1.24E+18,0.023352519,3,50.79258341,-0.735549916
350,51.42596,-0.7274333,0.677562,1.24E+18,0.020824893,3,51.42565214,-0.727281653
351,51.56069,-0.6871732,0.730269,1.24E+18,0.015526129,3,51.56043305,-0.687172649
352,52.73022,-0.8057896,0.734342,1.24E+18,0.033116328,3,52.72966832,-0.805850197
353,62.64159,-0.638437,0.704186,1.24E+18,0.023483515,3,62.64128244,-0.638678905
354,66.44149,-0.7861178,0.720494,1.24E+18,0.024112292,3,66.44117763,-0.78637045
355,38.20901,-0.3531372,0.737313,1.24E+18,0.010482226,3,38.2089038,-0.353272061
356,38.75239,-0.2067407,0.746091,1.24E+18,0.016074613,3,38.7521643,-0.206599241
357,40.83183,-0.2417279,0.760593,1.24E+18,0.027663357,3,40.83170788,-0.242171733
358,42.81272,-0.348731,0.65119,1.24E+18,0.003600935,3,42.81266584,-0.348761692
359,43.85861,-0.4098337,0.740055,1.24E+18,0.05419775,3,43.85792312,-0.410422434
360,46.01473,-0.2741489,0.743695,1.24E+18,0.025452042,3,46.01431618,-0.27424839
361,48.3666,-0.3287186,0.765132,1.24E+18,0.024007217,3,48.36620687,-0.328644301
362,48.44942,-0.2438129,0.667678,1.24E+18,0.030224321,3,48.4495263,-0.243319524
363,50.49918,-0.3565817,0.794177,1.24E+18,0.020668458,3,50.49894753,-0.356836071
364,51.72726,-0.2598673,0.791086,1.24E+18,0.02640483,3,51.72683681,-0.259998804
365,52.51223,-0.3200099,0.766148,1.24E+18,0.013665342,3,52.51202653,-0.319900106
366,53.71708,-0.3638134,0.745364,1.24E+18,0.020111695,3,53.71674431,-0.363828628
367,55.55116,-0.3542682,0.830842,1.24E+18,0.142077867,3,55.54888335,-0.353626382
368,57.5141,-0.2439511,0.698189,1.24E+18,0.018262733,3,57.5138203,-0.244064104
369,57.80948,-0.3758885,0.74811,1.24E+18,0.017784223,3,57.8092177,-0.376021542
370,63.83211,-0.275573,0.73451,1.24E+18,0.029533435,3,63.83174248,-0.275903136
371,65.40387,-0.3546067,0.725401,1.24E+18,0.032339809,3,65.4033538,-0.35476305
372,65.90874,-0.3656635,0.70309,1.24E+18,0.017411152,3,65.90845898,-0.365713635
373,66.46708,-0.3062958,0.754217,1.24E+18,0.022581216,3,66.46677692,-0.306520112
374,38.03007,0.1024197,0.710687,1.24E+18,0.034186966,3,38.02962492,0.102778577
375,38.17817,0.04532627,0.751147,1.24E+18,0.014687128,3,38.1779326,0.045372077
377,45.10722,0.1526122,0.720014,1.24E+18,0.024299541,3,45.1074589,0.152282618
378,47.76445,0.07136735,0.772051,1.24E+18,0.026262913,3,47.76403517,0.071239801
379,48.76079,0.1575836,0.736325,1.24E+18,0.046043675,3,48.76002289,0.157643317
381,54.93179,0.1611905,0.805731,1.24E+18,0.013381488,3,54.93158646,0.161098016
382,55.26479,0.158841,0.666565,1.24E+18,0.02075955,3,55.26444032,0.158821559
383,63.03764,0.1696151,0.65629,1.24E+18,0.028223687,3,63.03730394,0.169285574
384,63.43726,0.09091934,0.759679,1.24E+18,0.01435086,3,63.43744299,0.090765705
385,36.62124,0.5109146,0.706715,1.24E+18,0.031045983,3,36.62074184,0.510770075
386,37.84578,0.547658,0.718191,1.24E+18,0.041436029,3,37.84622356,0.548189996
387,37.94617,0.5343468,0.734834,1.24E+18,0.01346287,3,37.94594697,0.534330966
388,38.29256,0.5480833,0.701753,1.24E+18,0.030679854,3,38.29206365,0.547979677
389,40.82922,0.5009773,0.717222,1.24E+18,0.01156603,3,40.82908123,0.500847349
390,41.21269,0.5268671,0.78542,1.24E+18,0.023130998,3,41.21237166,0.526652967
391,41.60586,0.556311,0.693396,1.24E+18,0.0160394,3,41.60571111,0.556090049
392,41.90218,0.4507846,0.695602,1.24E+18,0.021674898,3,41.90213897,0.451143537
393,41.81883,0.4688351,0.743945,1.24E+18,0.034760891,3,41.81830101,0.46906594
394,41.97741,0.4679401,0.695477,1.24E+18,0.028066179,3,41.97698586,0.467733516
395,47.03144,0.5967189,0.689489,1.24E+18,0.006710712,3,47.03147702,0.596611878
396,50.249,0.6061621,0.671689,1.24E+18,0.023435448,3,50.24867313,0.605943317
397,51.1246,0.6061995,0.675581,1.24E+18,0.011597551,3,51.1245226,0.606022144
398,52.6989,0.4892259,0.761156,1.24E+18,0.014238036,3,52.69873769,0.489051217
399,36.36583,0.9804915,0.68866,1.24E+18,0.028182874,3,36.36585848,0.980960557
400,38.07689,0.9924935,0.811361,1.24E+18,0.017768109,3,38.07671972,0.992739035
401,40.53144,1.019518,0.735659,1.24E+18,0.054458656,3,40.53072736,1.018952124
403,49.62938,0.9686512,0.685849,1.24E+18,0.024336801,3,49.62905673,0.968400306
404,49.96773,0.8489476,0.688261,1.24E+18,0.027723883,3,49.96764816,0.848492468
405,50.04353,1.051542,0.686518,1.24E+18,0.007446525,3,50.0434239,1.051612702
407,57.91943,1.009531,0.717947,1.24E+18,0.008029765,3,57.91946487,1.009659311
408,63.72111,1.010238,0.705807,1.24E+18,0.03433954,3,63.72057535,1.010037149
409,65.63931,0.9272192,0.75722,1.24E+18,0.029614512,3,65.6388468,0.927402507
410,356.1128,-1.108493,0.656725,1.24E+18,0.015385237,3,356.112847,-1.108748433
411,358.794,-1.179317,0.740844,1.24E+18,0.028008551,3,358.7936035,-1.1794912
412,359.8073,-1.178716,0.676631,1.24E+18,0.031996086,3,359.8067615,-1.178928167
413,6.075624,-1.143496,0.651491,1.24E+18,0.019621437,3,6.075302974,-1.143556278
414,7.139537,-1.180115,0.843327,1.24E+18,0.012814896,3,7.139531602,-1.180328251
415,8.919636,-1.126148,0.733993,1.24E+18,0.01951053,3,8.91966308,-1.126472132
416,9.91504,-1.183789,0.728411,1.24E+18,0.0204707,3,9.914710497,-1.183700084
417,11.39664,-1.20601,0.748557,1.24E+18,0.036509868,3,11.39603909,-1.206107553
418,11.88663,-1.158705,0.740732,1.24E+18,0.041071556,3,11.88598005,-1.158933444
419,14.33119,-1.160392,0.667578,1.24E+18,0.014005908,3,14.33115118,-1.160162212
420,16.04076,-1.224153,0.680132,1.24E+18,0.01350942,3,16.04060741,-1.22398878
421,16.47122,-1.161589,0.665969,1.24E+18,0.001852542,3,16.4712148,-1.16161891
422,18.83834,-1.200909,0.66722,1.24E+18,0.013729366,3,18.83815664,-1.200775235
423,19.75332,-1.110796,0.753338,1.24E+18,0.008570238,3,19.75320467,-1.110882023
424,22.83989,-1.235666,0.695616,1.24E+18,0.013689419,3,22.84005231,-1.235507743
425,23.65608,-1.052235,0.728641,1.24E+18,0.017801219,3,23.65638079,-1.05223318
426,30.21215,-1.075929,0.796198,1.24E+18,0.026660711,3,30.21190872,-1.076301477
428,36.92453,-1.05022,0.669569,1.24E+18,0.02898336,3,36.9240474,-1.050241696
429,37.42029,-1.063761,0.667194,1.24E+18,0.014389236,3,37.42011907,-1.063591301
431,60.74211,-1.040857,0.709942,1.24E+18,0.020817991,3,60.74179288,-1.040719038
432,65.75592,-1.213059,0.65731,1.24E+18,0.008305106,3,65.75579432,-1.213001783
433,66.19698,-1.064573,0.709745,1.24E+18,0.021298824,3,66.1966286,-1.064587537
434,66.88523,-1.16366,0.702755,1.24E+18,0.027210942,3,66.88515318,-1.163212902
435,68.01725,-1.055828,0.7577,1.24E+18,0.061239702,3,68.01637174,-1.056348494
436,68.26643,-1.248465,0.685778,1.24E+18,0.026566456,3,68.26679723,-1.248706651
437,69.63457,-1.195977,0.779558,1.24E+18,0.021309308,3,69.63474203,-1.196286054
438,69.97194,-1.241316,0.689724,1.24E+18,0.020060998,3,69.97175278,-1.241593744
439,70.24372,-1.031678,0.672655,1.24E+18,0.041122534,3,70.24304165,-1.031769909
440,71.05215,-1.203845,0.681761,1.24E+18,0.034424492,3,71.05159138,-1.203988537
441,72.11274,-1.040835,0.67965,1.24E+18,0.021380948,3,72.11248282,-1.041082424
442,72.49472,-1.228333,0.768065,1.24E+18,0.046528499,3,72.49402449,-1.228675474
443,74.29279,-1.166363,0.814771,1.24E+18,0.043371443,3,74.29215817,-1.166708685
444,353.0717,-0.7980778,0.727544,1.24E+18,0.025972738,3,353.0714791,-0.797737624
445,354.6016,-0.6863065,0.660595,1.24E+18,0.020310281,3,354.6012376,-0.686401496
446,355.1902,-0.6491496,0.686341,1.24E+18,0.031110659,3,355.1896416,-0.649222281
448,355.5995,-0.6150299,0.817745,1.24E+18,0.048383923,3,355.5996983,-0.615822207
449,2.621217,-0.7699402,0.709611,1.24E+18,0.026955168,3,2.620773123,-0.770011174
450,4.3315,-0.6249236,0.730983,1.24E+18,0.02437922,3,4.331257802,-0.625249804
451,12.23998,-0.6961655,0.733699,1.24E+18,0.013186103,3,12.23992801,-0.695951021
452,12.5674,-0.7320132,0.692827,1.24E+18,0.019947392,3,12.56710439,-0.732165447
453,13.80133,-0.6418639,0.694356,1.24E+18,0.013571051,3,13.80113455,-0.64197344
454,18.73772,-0.7102352,0.78573,1.24E+18,0.020038723,3,18.73744118,-0.710058055
455,18.9493,-0.7762361,0.724487,1.24E+18,0.024192844,3,18.9489122,-0.776336826
456,20.2408,-0.6653202,0.679791,1.24E+18,0.026226106,3,20.24037978,-0.665430518
457,20.81085,-0.7009465,0.7788,1.24E+18,0.008165372,3,20.81079447,-0.700820626
458,25.61888,-0.7275774,0.800342,1.24E+18,0.006024585,3,25.61877896,-0.727580853
459,25.86578,-0.7399122,0.745808,1.24E+18,0.019187388,3,25.86555177,-0.740136295
460,26.25623,-0.6927265,0.690442,1.24E+18,0.019405466,3,26.25603722,-0.692985218
462,29.23377,-0.8150544,0.697525,1.24E+18,0.017518276,3,29.23350619,-0.814934107
463,31.67757,-0.719541,0.669818,1.24E+18,0.012016515,3,31.67752655,-0.719736384
464,31.85346,-0.69544,0.719643,1.24E+18,0.013059052,3,31.85330504,-0.695287465
465,32.00637,-0.6425196,0.729878,1.24E+18,0.019919982,3,32.00628021,-0.642839068
466,32.68218,-0.6581623,0.679046,1.24E+18,0.02138191,3,32.6818409,-0.658276493
467,33.78952,-0.7032322,0.651329,1.24E+18,0.03218086,3,33.78918343,-0.703649635
470,39.2748,-0.6854918,0.718596,1.24E+18,0.021654673,3,39.27444141,-0.685422015
471,41.29077,-0.7058609,0.704019,1.24E+18,0.014429135,3,41.29053866,-0.705921217
472,51.7739,-0.7778363,0.667861,1.24E+18,0.037345354,3,51.77327425,-0.777793629
473,66.75432,-0.7718644,0.739732,1.24E+18,0.042808247,3,66.75369696,-0.77151353
474,71.24355,-0.7376215,0.764615,1.24E+18,0.015335412,3,71.24371103,-0.737420529
475,74.29378,-0.7818499,0.783402,1.24E+18,0.016872456,3,74.29360015,-0.78163159
476,75.00262,-0.738342,0.690886,1.24E+18,0.042969933,3,75.00190125,-0.738371294
477,356.3133,-0.3511812,0.720853,1.24E+18,0.026656327,3,356.312901,-0.351438885
478,358.4258,-0.3796727,0.701401,1.24E+18,0.016236273,3,358.4255947,-0.379476619
479,5.12836,-0.3501424,0.732905,1.24E+18,0.035901869,3,5.127823513,-0.350406823
480,7.149237,-0.2800004,0.707441,1.24E+18,0.024636396,3,7.148937349,-0.28028146
481,7.682889,-0.2995642,0.70449,1.24E+18,0.024316765,3,7.682484284,-0.299593491
482,8.293444,-0.3500512,0.654926,1.24E+18,0.012113618,3,8.29352405,-0.350236432
483,9.126408,-0.2871714,0.810204,1.24E+18,0.018594385,3,9.126221053,-0.28741885
484,10.70151,-0.2525192,0.788042,1.24E+18,0.013430512,3,10.70128807,-0.252563135
485,16.47895,-0.3132941,0.767197,1.24E+18,0.027218933,3,16.47876371,-0.312878942
486,17.05559,-0.3434654,0.800569,1.24E+18,0.015298477,3,17.05551196,-0.343223193
487,17.96796,-0.226525,0.753891,1.24E+18,0.008770603,3,17.96788044,-0.2266498
488,18.65602,-0.2793528,0.723893,1.24E+18,0.010815386,3,18.65611796,-0.279507208
489,19.01218,-0.2055145,0.704216,1.24E+18,0.057052615,3,19.01312443,-0.205610588
492,22.12183,-0.2793525,0.695372,1.24E+18,0.015271056,3,22.12170634,-0.279128939
493,23.29304,-0.266843,0.674751,1.24E+18,0.022321341,3,23.29301579,-0.267214143
494,24.9791,-0.254445,0.679322,1.24E+18,0.013947235,3,24.97911075,-0.254677114
495,28.09309,-0.3752256,0.667458,1.24E+18,0.019413098,3,28.0933807,-0.37509153
496,30.13282,-0.3309119,0.750436,1.24E+18,0.031145833,3,30.13230693,-0.330865347
497,30.72404,-0.2131181,0.681657,1.24E+18,0.02904371,3,30.72369788,-0.213463389
498,34.39584,-0.2676347,0.762133,1.24E+18,0.016121495,3,34.3955672,-0.267637617
499,34.89918,-0.2813233,0.675461,1.24E+18,0.008436154,3,34.89907735,-0.28122468
500,34.9315,-0.2604079,0.757985,1.24E+18,0.016688772,3,34.93145049,-0.260133412
501,35.73139,-0.2715708,0.701386,1.24E+18,0.038723888,3,35.73074924,-0.271630161
502,37.59865,-0.2180662,0.682007,1.24E+18,0.020189198,3,37.59833507,-0.218179562
503,43.45365,-0.3389041,0.66586,1.24E+18,0.014823673,3,43.45340596,-0.338876118
504,47.73343,-0.3896663,0.685571,1.24E+18,0.016638904,3,47.73341835,-0.389943551
505,47.67125,-0.2752494,0.706444,1.24E+18,0.025254746,3,47.67100185,-0.275586987
506,65.63846,-0.2969832,0.66289,1.24E+18,0.016043381,3,65.63821466,-0.296872872
507,67.00287,-0.3431025,0.702191,1.24E+18,0.024646014,3,67.00326499,-0.342994528
508,68.04562,-0.2985073,0.767088,1.24E+18,0.025703433,3,68.04519784,-0.298599686
509,69.08521,-0.2100767,0.740234,1.24E+18,0.016102824,3,69.08495443,-0.210149596
510,70.35011,-0.3887873,0.650104,1.24E+18,0.024856586,3,70.34974038,-0.388968512
512,74.95372,-0.2875513,0.797246,1.24E+18,0.024490752,3,74.95342014,-0.287828158
513,353.825,0.03150979,0.686261,1.24E+18,0.020307187,3,353.8251312,0.031192932
514,354.1459,0.1833442,0.696692,1.24E+18,0.018946434,3,354.1455894,0.183323568
515,0.6317481,0.04046797,0.653686,1.24E+18,0.014615222,3,0.631648878,0.040690441
516,2.576048,0.2063885,0.726248,1.24E+18,0.006812402,3,2.575967949,0.206468887
517,2.923406,0.05592222,0.711906,1.24E+18,0.026447136,3,2.922991427,0.055772167
518,3.610299,0.1145044,0.680855,1.24E+18,0.017452737,3,3.610024938,0.114407287
519,4.347812,0.05998446,0.766264,1.24E+18,0.040693302,3,4.347171442,0.059762098
520,6.414327,0.05684551,0.76168,1.24E+18,0.021262635,3,6.413973998,0.056810757
521,7.242933,0.09429001,0.761943,1.24E+18,0.017805555,3,7.242652763,0.094191789
522,7.621158,0.1637276,0.671812,1.24E+18,0.023336009,3,7.620776415,0.16365297
523,8.504653,0.1054272,0.69589,1.24E+18,0.06534941,3,8.503623045,0.105781482
524,8.629098,0.1703286,0.691023,1.24E+18,0.017523766,3,8.628810568,0.170276455
525,9.494975,0.1429748,0.65799,1.24E+18,0.036820753,3,9.494378302,0.142831794
526,9.944523,0.08135379,0.766033,1.24E+18,0.023837881,3,9.944191007,0.081135339
527,10.08603,0.202483,0.746628,1.24E+18,0.026885667,3,10.08559816,0.20236337
528,12.80849,0.2008667,0.652376,1.24E+18,0.021923603,3,12.80816489,0.200690615
529,17.15929,0.1131295,0.734994,1.24E+18,0.038815792,3,17.15866767,0.113305124
530,18.82334,0.1002115,0.714199,1.24E+18,0.022919468,3,18.82296194,0.100167367
531,20.06582,0.1418046,0.657985,1.24E+18,0.038276119,3,20.06560035,0.141204527
532,20.52287,0.08549363,0.768016,1.24E+18,0.021594638,3,20.5228927,0.085134766
533,20.89296,0.08913804,0.665112,1.24E+18,0.020998661,3,20.89268381,0.089353508
534,21.17072,0.08089039,0.657869,1.24E+18,0.017861116,3,21.17083029,0.081165772
535,22.50287,0.1818288,0.811118,1.24E+18,0.023631507,3,22.50247638,0.181793452
536,24.19849,0.1621984,0.682389,1.24E+18,0.016451105,3,24.19825417,0.162062057
538,27.8955,0.02624716,0.675188,1.24E+18,0.027841711,3,27.89504159,0.026208371
539,28.41579,0.2073293,0.797465,1.24E+18,0.023060453,3,28.4154106,0.207271408
540,29.97293,0.08055702,0.719822,1.24E+18,0.009838897,3,29.97278117,0.080486051
541,30.01437,0.08418393,0.728939,1.24E+18,0.034638011,3,30.01379975,0.084093765
542,30.2894,0.08625833,0.796218,1.24E+18,0.051290021,3,30.28977302,0.085487291
543,31.3265,0.05596589,0.79102,1.24E+18,0.042471671,3,31.32606459,0.055406251
544,32.64031,0.1024575,0.708225,1.24E+18,0.045776543,3,32.64043128,0.10170391
545,32.85237,0.1829487,0.812043,1.24E+18,0.036384444,3,32.85221981,0.182361521
546,33.84411,0.2237362,0.823226,1.24E+18,0.014643675,3,33.84391552,0.223880465
547,42.27482,0.1345747,0.664196,1.24E+18,0.021498311,3,42.27449366,0.134423285
548,51.9201,0.1964518,0.691492,1.24E+18,0.008702827,3,51.91997065,0.196381175
550,71.15496,0.1283925,0.800462,1.24E+18,0.004651037,3,71.15488333,0.12839829
551,72.32342,0.0641303,0.693943,1.24E+18,0.03608946,3,72.32282693,0.064017071
552,74.20211,0.101582,0.667444,1.24E+18,0.018625926,3,74.20180217,0.101544145
553,75.25861,0.01277375,0.694616,1.24E+18,0.010610108,3,75.25847891,0.01265075
554,75.30019,0.08845786,0.651988,1.24E+18,0.030529928,3,75.29968752,0.088559194
555,353.1566,0.4863079,0.764964,1.24E+18,0.010166676,3,353.1565009,0.486394228
556,2.33808,0.6216234,0.692421,1.24E+18,0.016072747,3,2.337815002,0.621585259
557,3.175379,0.5848837,0.664625,1.24E+18,0.017270879,3,3.175211206,0.584649886
558,3.198422,0.5231587,0.720972,1.24E+18,0.016444777,3,3.198299077,0.522913796
559,16.35106,0.5131612,0.722933,1.24E+18,0.01173887,3,16.35086097,0.513185249
560,17.5528,0.5088566,0.705642,1.24E+18,0.048678563,3,17.55202609,0.50861662
561,19.55215,0.4766171,0.660494,1.24E+18,0.036503719,3,19.55158412,0.476843554
562,19.84579,0.6351575,0.680531,1.24E+18,0.034046082,3,19.84603254,0.634646798
563,19.79493,0.4440452,0.707675,1.24E+18,0.021726527,3,19.79457974,0.443951374
564,25.04833,0.6014194,0.685803,1.24E+18,0.032452129,3,25.04779262,0.601456899
565,25.34336,0.5811209,0.676168,1.24E+18,0.011242134,3,25.34320447,0.581009569
566,26.44607,0.4637149,0.699575,1.24E+18,0.009663531,3,26.4461778,0.463834311
567,29.91772,0.620872,0.697123,1.24E+18,0.017702826,3,29.91772221,0.620576933
568,30.25572,0.5766279,0.703591,1.24E+18,0.027491064,3,30.25538312,0.576317427
570,32.22216,0.4924796,0.72623,1.24E+18,0.020911719,3,32.2218122,0.492462975
571,32.79398,0.4814552,0.691268,1.24E+18,0.017085017,3,32.79369893,0.481466716
572,32.97359,0.4447012,0.664684,1.24E+18,0.039482045,3,32.9729654,0.444496652
573,35.38014,0.5387719,0.804193,1.24E+18,0.037765594,3,35.38018191,0.539400101
574,35.65668,0.4854783,0.704089,1.24E+18,0.024351983,3,35.65632141,0.485666463
575,36.43883,0.6091384,0.659254,1.24E+18,0.017536216,3,36.43857195,0.609280261
576,36.74188,0.577449,0.668829,1.24E+18,0.029408813,3,36.74177634,0.576970411
577,44.81069,0.5665048,0.682652,1.24E+18,0.007044471,3,44.81058769,0.56645055
578,47.88986,0.5332918,0.656657,1.24E+18,0.01173457,3,47.88971267,0.533417984
580,70.31801,0.6195577,0.729078,1.24E+18,0.009657032,3,70.31788853,0.619450287
581,71.65567,0.6212382,0.690407,1.24E+18,0.015085309,3,71.65550072,0.621052419
583,73.22891,0.5813109,0.787219,1.24E+18,0.005786846,3,73.22881903,0.581335286
584,73.36761,0.5367546,0.6625,1.24E+18,0.022222445,3,73.36734171,0.536504335
585,352.4334,0.9471899,0.804071,1.24E+18,0.024752473,3,352.4331452,0.946874023
586,354.413,0.9214641,0.741211,1.24E+18,0.024094616,3,354.4130361,0.921863492
588,3.914773,0.8635669,0.764287,1.24E+18,0.018927022,3,3.914556406,0.863796757
589,5.874547,0.8872067,0.745504,1.24E+18,0.015153777,3,5.874547443,0.886954171
590,7.871476,0.8924541,0.694308,1.24E+18,0.032396818,3,7.870975367,0.892656069
591,9.730698,0.992147,0.789013,1.24E+18,0.017780048,3,9.730629968,0.992435477
592,10.52471,0.8874577,0.674928,1.24E+18,0.035630927,3,10.5241968,0.887156617
593,11.65382,1.016675,0.667681,1.24E+18,0.021172507,3,11.65348619,1.016787105
594,13.91008,1.013595,0.765044,1.24E+18,0.025204672,3,13.90966486,1.013660012
595,15.26287,1.040007,0.651403,1.24E+18,0.011240714,3,15.26267869,1.040003162
596,19.00432,0.896175,0.697424,1.24E+18,0.006396368,3,19.00434085,0.896069707
597,21.61247,0.9814472,0.812547,1.24E+18,0.021373855,3,21.61269371,0.981167886
599,25.93746,0.8637177,0.739527,1.24E+18,0.026056125,3,25.93704879,0.863868398
